2.194401360730237684e+03 7.458767928508653888e-01 8.066215002562402425e-01 8.487357314168332278e-01 8.815519908531284088e-01 9.085748027026481211e-01 9.320490471554053746e-01 9.525242626906205157e-01 9.706642042938804504e-01 9.870451320746236323e-01 1.000000000000000000e+00
2.204398638386947823e+03 7.488865022074459032e-01 8.084913443507353303e-01 8.499255976826709524e-01 8.822883888860216794e-01 9.089985470465349326e-01 9.322345900710662381e-01 9.525496517425529053e-01 9.705946054347461827e-01 9.869301081604778814e-01 1.000000000000000000e+00
2.214395916014823342e+03 7.481894633854364596e-01 8.081714489127826972e-01 8.497873267893919502e-01 8.822436909311653919e-01 9.089989370619303566e-01 9.322587158650219585e-01 9.525791655244650880e-01 9.706192630061516446e-01 9.869440039023957834e-01 1.000000000000000000e+00
2.224393193614255324e+03 7.475998000742634098e-01 8.074244893027215930e-01 8.490532259169172313e-01 8.815799685099521277e-01 9.084307298127307639e-01 9.317918910578741887e-01 9.522212202259631164e-01 9.703741790051021443e-01 9.868134572192805987e-01 1.000000000000000000e+00
2.234390471185630759e+03 7.482867837868355521e-01 8.078314169563972635e-01 8.493167691715804990e-01 8.817540959954457414e-01 9.085439605960707876e-01 9.318562654577252635e-01 9.522501275113690600e-01 9.703780878240819696e-01 9.868002925438676964e-01 1.000000000000000000e+00
2.244387748729324358e+03 7.492189565931157702e-01 8.085172256150552350e-01 8.498417344059339129e-01 8.821559356899093540e-01 9.088458775454110183e-01 9.320698583650974811e-01 9.523890799450319689e-01 9.704542755220487704e-01 9.868233297486695976e-01 1.000000000000000000e+00
2.254385036242986189e+03 7.516133218108564940e-01 8.103368762935287961e-01 8.512458209546848176e-01 8.832345350289476649e-01 9.096591798883639779e-01 9.326514887630001915e-01 9.527743528968082298e-01 9.706729599402410535e-01 9.868986776073775946e-01 1.000000000000000000e+00
2.264382313732424791e+03 7.511951485715919752e-01 8.097432160772615184e-01 8.506521058630091003e-01 8.826976916444486676e-01 9.092029469334468317e-01 9.322807417784272355e-01 9.524943279192217283e-01 9.704848974944656481e-01 9.868020412210007919e-01 1.000000000000000000e+00
2.274081332419830687e+03 7.518147268432308072e-01 8.104884481267554674e-01 8.513806192510859905e-01 8.833548943291857913e-01 9.097631627224509465e-01 9.327353679500440808e-01 9.528371684912162465e-01 9.707141241009773491e-01 9.869185608586857894e-01 1.000000000000000000e+00
2.284078609857223455e+03 7.538215641000830525e-01 8.115914750210775352e-01 8.520207834552596671e-01 8.837222819237069427e-01 9.099621055187087082e-01 9.328125586639171019e-01 9.528388382495645015e-01 9.706738182245289170e-01 9.868596027771103785e-01 1.000000000000000000e+00
2.294374146042614939e+03 7.454953133001251953e-01 8.059206739776203499e-01 8.479870246825851332e-01 8.808042642491937801e-01 9.078608873702131987e-01 9.313187018343573875e-01 9.518328050911720739e-01 9.700661841497025817e-01 9.865871565602433169e-01 1.000000000000000000e+00
2.304371423427787704e+03 7.497205103823496586e-01 8.089455716763570559e-01 8.502358081678935697e-01 8.824980742130287270e-01 9.091272206398914868e-01 9.322526978600617076e-01 9.524855849286176790e-01 9.704768274324523381e-01 9.867840817445114876e-01 1.000000000000000000e+00
2.314368700787742000e+03 7.520500909703038417e-01 8.104183074442393719e-01 8.512084072608900875e-01 8.831492175944685163e-01 9.095597906309504932e-01 9.325257130463603383e-01 9.526422728933043871e-01 9.705491240592888369e-01 9.867941084152064279e-01 1.000000000000000000e+00
2.324365988120081965e+03 7.432870803351121491e-01 8.039661974811845857e-01 8.464223621531256070e-01 8.795884131198230538e-01 9.069402814228616494e-01 9.306242484833084916e-01 9.513366494122160733e-01 9.697439666141087766e-01 9.864208688714046769e-01 1.000000000000000000e+00
2.334363265430576121e+03 7.510266564023551084e-01 8.096136405857676799e-01 8.506016520529606773e-01 8.826901156896954648e-01 9.092153176441541973e-01 9.322543057150336487e-01 9.524363470807828413e-01 9.704029761401780085e-01 9.867043644228513655e-01 1.000000000000000000e+00
2.344360542716818600e+03 7.525452619952486266e-01 8.108501135177319519e-01 8.516123390030893026e-01 8.835121043240564687e-01 9.098704182472335811e-01 9.327659382486747086e-01 9.528122499867371920e-01 9.706505235167380841e-01 9.868296712732835818e-01 1.000000000000000000e+00
2.354357819979118631e+03 7.439190581391527113e-01 8.041484296485015282e-01 8.464435418974201042e-01 8.795421283137248025e-01 9.068689033994646875e-01 9.305307369080202395e-01 9.512387956619071661e-01 9.696540638512636257e-01 9.863467534657980318e-01 1.000000000000000000e+00
2.364355097217784078e+03 7.511565968843356700e-01 8.097721248045200992e-01 8.507996197238822944e-01 8.829031648586741499e-01 9.094207951764052833e-01 9.324275476783595584e-01 9.525681266908478939e-01 9.704873913300817723e-01 9.867381808977983004e-01 1.000000000000000000e+00
2.374352374433113255e+03 7.558627999260183472e-01 8.126130914022067220e-01 8.525237661075834028e-01 8.839288187601146429e-01 9.100018929032982484e-01 9.327104436658998354e-01 9.526626980630552577e-01 9.704733729774537299e-01 9.866691692297955285e-01 1.000000000000000000e+00
2.384349651625402657e+03 7.478023913317575211e-01 8.069345882674330284e-01 8.484780706821599683e-01 8.810262001553913480e-01 9.079358352329334192e-01 9.312556670896217081e-01 9.516914198420033388e-01 9.698895884134670631e-01 9.864057360689144627e-01 1.000000000000000000e+00
2.394346938792220044e+03 7.524954496978042418e-01 8.106746977409385879e-01 8.514369481238356352e-01 8.833560615010455086e-01 9.097393781183810146e-01 9.326296590873925929e-01 9.526805677214968959e-01 9.705310299521779926e-01 9.867277117254981134e-01 1.000000000000000000e+00
2.404344215939295736e+03 7.554862833816518020e-01 8.126940650163743118e-01 8.528583295411379384e-01 8.843710916719003112e-01 9.104603893664950931e-01 9.331266420897272873e-01 9.530010859537543233e-01 9.707108605057918060e-01 9.867921783824294968e-01 1.000000000000000000e+00
2.414341493064187944e+03 7.511703388140614779e-01 8.092033777810865303e-01 8.500442008380137970e-01 8.821147064361307688e-01 9.086861916144692852e-01 9.317484686727959264e-01 9.519897337196513432e-01 9.700406279152714584e-01 9.864421585468012843e-01 1.000000000000000000e+00
2.424338770167173607e+03 7.542275987877100629e-01 8.116968123478430774e-01 8.520857809306064956e-01 8.837748520573093236e-01 9.100072839108963585e-01 9.327785107083740312e-01 9.527456093677293403e-01 9.705380816853996784e-01 9.866944208166334995e-01 1.000000000000000000e+00
2.434336047248522846e+03 7.577737548526283229e-01 8.141626303811621002e-01 8.538516466609472610e-01 8.850506797048922625e-01 9.109213258982010730e-01 9.334138813818592117e-01 9.531599653535345329e-01 9.707752194317108563e-01 9.867858866009631136e-01 1.000000000000000000e+00
2.444333324308504416e+03 7.534653618672446651e-01 8.111094319296339172e-01 8.516582306223661192e-01 8.834655666621501480e-01 9.097866290970856307e-01 9.326129995193646050e-01 9.526249426192152647e-01 9.704545888325928349e-01 9.866422604252323980e-01 1.000000000000000000e+00
2.454330601347379343e+03 7.579216403949677883e-01 8.139333985762220447e-01 8.535072482691078433e-01 8.846844895676730935e-01 9.105801361305635444e-01 9.330950717677524153e-01 9.528856808954020430e-01 9.705598828575655590e-01 9.866378603766570166e-01 1.000000000000000000e+00
2.464327888362684007e+03 7.596609165205534531e-01 8.156437159662104364e-01 8.550461223273383427e-01 8.860082534205671045e-01 9.116731244208560181e-01 9.339742034387665814e-01 9.535484291492325459e-01 9.710091371500011448e-01 9.868790247178739206e-01 1.000000000000000000e+00
2.474325165360119172e+03 7.593515195640276882e-01 8.151509263382977766e-01 8.545057181454253081e-01 8.854841949082951080e-01 9.112037349422659194e-01 9.335674779517659783e-01 9.532223539547959312e-01 9.707745922437424069e-01 9.867419090525207936e-01 1.000000000000000000e+00
2.484322442337209850e+03 7.611409172240909404e-01 8.166741882959329679e-01 8.557876887510048602e-01 8.865405964815655793e-01 9.120511907157434761e-01 9.342073087029811873e-01 9.536712937359781428e-01 9.710475432884817515e-01 9.868510710409374997e-01 1.000000000000000000e+00
2.494319719294204333e+03 7.612047649554460893e-01 8.165592194420860928e-01 8.556326708227015576e-01 8.863943193679395538e-01 9.119281382212195419e-01 9.341244826579434557e-01 9.536232059427892649e-01 9.710291684209557683e-01 9.868574942240414538e-01 1.000000000000000000e+00
2.504316996231342728e+03 7.625048470464442785e-01 8.173459709128954032e-01 8.561568420961956916e-01 8.867589539440223767e-01 9.121842563740928389e-01 9.343000754583726808e-01 9.537362450273701997e-01 9.710926556695490541e-01 9.868802773402266526e-01 1.000000000000000000e+00
2.514314273148865141e+03 7.595280081730437782e-01 8.154631766101179124e-01 8.549038254868760456e-01 8.859034847574439597e-01 9.115991503806679663e-01 9.338984513321182401e-01 9.534727407955551071e-01 9.709351057127560969e-01 9.868067815433254619e-01 1.000000000000000000e+00
2.524311550047004403e+03 7.628301153698814341e-01 8.178986370420923135e-01 8.567380662238680555e-01 8.872923088869308916e-01 9.126396162387272470e-01 9.346615706556147263e-01 9.540018069257670819e-01 9.712635103569171591e-01 9.869590702302142304e-01 1.000000000000000000e+00
2.534308836923269155e+03 7.646526102996490382e-01 8.190903981218061736e-01 8.575698835944510767e-01 8.878876246074072220e-01 9.130653240380868230e-01 9.349562946124412299e-01 9.541920020499026212e-01 9.713692630800394578e-01 9.869942261686510676e-01 1.000000000000000000e+00
2.544306113783331512e+03 7.654271403072931967e-01 8.193558290793780952e-01 8.575873199827225291e-01 8.877822652167640660e-01 9.129089594983599287e-01 9.347788379024898342e-01 9.540240023843641337e-01 9.712313168473787339e-01 9.868988032932457521e-01 1.000000000000000000e+00
2.554303390624692383e+03 7.665467415656903594e-01 8.204165830695218098e-01 8.585271795911955106e-01 8.885830610050701184e-01 9.135660673732652892e-01 9.352941571729801451e-01 9.544010653487493556e-01 9.714754367073644703e-01 9.870156114598720443e-01 1.000000000000000000e+00
2.564300667447571868e+03 7.691143908994131362e-01 8.222500184007721646e-01 8.598655068091674014e-01 8.895622307254028582e-01 9.142746509490732310e-01 9.357859977182723110e-01 9.547207733147025088e-01 9.716564952045886328e-01 9.870822032945121283e-01 1.000000000000000000e+00
2.574297944252185971e+03 7.678771436275457773e-01 8.215594185914704140e-01 8.595318430036531510e-01 8.894545247485550199e-01 9.143008316775171895e-01 9.358924966431019232e-01 9.548575838087369760e-01 9.717861949065215166e-01 9.871774545289738745e-01 1.000000000000000000e+00
2.584295221038749332e+03 7.689617637682889528e-01 8.217835775002346743e-01 8.593766467882569815e-01 8.891396066517931462e-01 9.139443211765445607e-01 9.355395829918794481e-01 9.545519834292945927e-01 9.715529819471853124e-01 9.870284098617172486e-01 1.000000000000000000e+00
2.594292497807469772e+03 7.690687664141687696e-01 8.222107251207317891e-01 8.599285921584092218e-01 8.897203379922389299e-01 9.144963183907931503e-01 9.360389914532698530e-01 9.549690523398348674e-01 9.718642946076958555e-01 9.872162737562634183e-01 1.000000000000000000e+00
2.604289774558554655e+03 7.712811884311149280e-01 8.243708025248803750e-01 8.619078978182999062e-01 8.914620306049999554e-01 9.159739765001988498e-01 9.372333217062117638e-01 9.558715680194344033e-01 9.724676928184796676e-01 9.875138288021363397e-01 1.000000000000000000e+00
2.614287061289483972e+03 7.760096199934760630e-01 8.284824945056735723e-01 8.654597649168690454e-01 8.944934638786398162e-01 9.185079702608209828e-01 9.392512472687423175e-01 9.573686859746137756e-01 9.734306654276199122e-01 9.879176183845721493e-01 1.000000000000000000e+00
2.624284338005904829e+03 8.061589322980083905e-01 8.551414585011082314e-01 8.883636285189496773e-01 9.136749834225017519e-01 9.340962193210737841e-01 9.512861725075747454e-01 9.660063491690452642e-01 9.788362487942469103e-01 9.901939617379318381e-01 1.000000000000000000e+00
2.634281614705291304e+03 7.776399590070162127e-01 8.297016012703932741e-01 8.664982084828302122e-01 8.954074707454650062e-01 9.193044898402723542e-01 9.399126944333974221e-01 9.578763760672270866e-01 9.737651096130713890e-01 9.880558001699366599e-01 1.000000000000000000e+00
2.644278891387836666e+03 7.757182542050806706e-01 8.269446581257733353e-01 8.634829033365256645e-01 8.924446153760273726e-01 9.165868263479731715e-01 9.375958220286686462e-01 9.560667563894161836e-01 9.725490515795260915e-01 9.875124736667211245e-01 1.000000000000000000e+00
2.654276168053732817e+03 7.744109621351249473e-01 8.259358030415748786e-01 8.626570410831869706e-01 8.917466637108213412e-01 9.159925624671177991e-01 9.370972136544107878e-01 9.556677331958991495e-01 9.722619518553176077e-01 9.873535151970157520e-01 1.000000000000000000e+00
2.664273444703168934e+03 7.770588073776578675e-01 8.280471966707141362e-01 8.643264268151168439e-01 8.930406988023443793e-01 9.169649285771793723e-01 9.377783479147208112e-01 9.560998238180797859e-01 9.724867576956721660e-01 9.874077565781100851e-01 1.000000000000000000e+00
2.674270721336328734e+03 7.801233736794626061e-01 8.306863997285636181e-01 8.664738700371880098e-01 8.947226854102150462e-01 9.182330984417301778e-01 9.386786697348261654e-01 9.566854007957051875e-01 9.728101156964574781e-01 9.875129187376497919e-01 1.000000000000000000e+00
2.684268007950672654e+03 7.763115076151578808e-01 8.276329499762467012e-01 8.641143307662656481e-01 8.929462141539664666e-01 9.169328862045545980e-01 9.377836856998497117e-01 9.561186067954540180e-01 9.725062707027735120e-01 9.874221754842495979e-01 1.000000000000000000e+00
2.694265284551826880e+03 7.751635271725150211e-01 8.264189110121619164e-01 8.629810225948018054e-01 8.919537775349741793e-01 9.161073741013840976e-01 9.371382819272866538e-01 9.556540818650284264e-01 9.722158831980134419e-01 9.872971581322936840e-01 1.000000000000000000e+00
2.704262561137247758e+03 7.764837352759564881e-01 8.273336630530496727e-01 8.636322200210246880e-01 8.924198836188780293e-01 9.164377889042329972e-01 9.373664965603332178e-01 9.558030591971120593e-01 9.723026562313387133e-01 9.873343633998238333e-01 1.000000000000000000e+00
2.714259837707106726e+03 7.773590760958335455e-01 8.278526658756445444e-01 8.639520003377536561e-01 8.926166780204445317e-01 9.165553298814914651e-01 9.374284723805740294e-01 9.558286238199780183e-01 9.723057129861814030e-01 9.873244254244961660e-01 1.000000000000000000e+00
2.724257114261577499e+03 7.781620742676880198e-01 8.284080470568236931e-01 8.643592321716891957e-01 8.929206250647530041e-01 9.167813832614569725e-01 9.375903806934717810e-01 9.559370158070414902e-01 9.723685759544982155e-01 9.873472988198875866e-01 1.000000000000000000e+00
2.734254390800830151e+03 7.784742068049964603e-01 8.287934223696816760e-01 8.647428612838340412e-01 8.932707586349730722e-01 9.170822111448991842e-01 9.378308278324057889e-01 9.561134631870170653e-01 9.724796813850270505e-01 9.873927365958206082e-01 1.000000000000000000e+00
2.744251667325030212e+03 7.798509552674597334e-01 8.300291686224020582e-01 8.658408626981815015e-01 8.942198518397884710e-01 9.178724728267779742e-01 9.384513673151890778e-01 9.565619645688575590e-01 9.727592082461390399e-01 9.875068130767452601e-01 1.000000000000000000e+00
2.754248953831621293e+03 7.878780875428068597e-01 8.366014974815041416e-01 8.711420701195312644e-01 8.984118718422695604e-01 9.210995101726768830e-01 9.407985201906955419e-01 9.581388710904874539e-01 9.736670818608791356e-01 9.878255212643564098e-01 1.000000000000000000e+00
2.764246230326209570e+03 7.849403910891743497e-01 8.341602144556624632e-01 8.691934971625782103e-01 8.968999255600647036e-01 9.199613136411727288e-01 9.399885761128136119e-01 9.576058423854365564e-01 9.733655668067832112e-01 9.877198497665742316e-01 1.000000000000000000e+00
2.774243506806233654e+03 7.816021347608312908e-01 8.309341475548325251e-01 8.663088833524752452e-01 8.944416147593589050e-01 9.179548410656304114e-01 9.384507630782401577e-01 9.565211378040789914e-01 9.727065653925806021e-01 9.874594306452446624e-01 1.000000000000000000e+00
2.784240783271850432e+03 7.818271748174600022e-01 8.309531866803907540e-01 8.662286472301102824e-01 8.943160102022935654e-01 9.178169906207541695e-01 9.383243249521091567e-01 9.564205833119506783e-01 9.726411252110450656e-01 9.874356117016813705e-01 1.000000000000000000e+00
2.794238059723216338e+03 7.819645934228451889e-01 8.311210343386555843e-01 8.663950315045459982e-01 8.944654901244949441e-01 9.179428153319046935e-01 9.384259274297576114e-01 9.564978872710820923e-01 9.726947931847833573e-01 9.874672833434099406e-01 1.000000000000000000e+00
2.804235336160482802e+03 7.825927895502322595e-01 8.315227197843311213e-01 8.666607576558857939e-01 8.946417926424330425e-01 9.180578509043164637e-01 9.384950482241027903e-01 9.565344022609757468e-01 9.727088406264057241e-01 9.874657971174317650e-01 1.000000000000000000e+00
2.814232612583801711e+03 7.829776275631593618e-01 8.318485557645842743e-01 8.669324742533799366e-01 8.948636118543255025e-01 9.182340318065377316e-01 9.386282668602836665e-01 9.566282236909138259e-01 9.727668058759284531e-01 9.874904044009582549e-01 1.000000000000000000e+00
2.824229898990597576e+03 7.838438752450378466e-01 8.324209722305515591e-01 8.673343847947739826e-01 8.951520543982822709e-01 9.184409520411085381e-01 9.387704209479301731e-01 9.567191232443441606e-01 9.728162168787368724e-01 9.875050533354428062e-01 1.000000000000000000e+00
2.834227175386465206e+03 7.845507132565533448e-01 8.330367498428667972e-01 8.678595494582683756e-01 8.955908408892925276e-01 9.187977568421561436e-01 9.390492226539293164e-01 9.569232690791877882e-01 9.729484024578943790e-01 9.875677234545591210e-01 1.000000000000000000e+00
2.844224451768825475e+03 7.861836475651463596e-01 8.341151576429073344e-01 8.686164886849228051e-01 8.961354904944534017e-01 9.191909732352301354e-01 9.393200709511314583e-01 9.570960264154526609e-01 9.730402207996891040e-01 9.875884971470617613e-01 1.000000000000000000e+00
2.854221728137820719e+03 7.863446954795170196e-01 8.344214943089235392e-01 8.689873415879763030e-01 8.965199433577170085e-01 9.195539063142440517e-01 9.396346102654089538e-01 9.573434675584948650e-01 9.732064588435317409e-01 9.876618825351178854e-01 1.000000000000000000e+00
2.864219004493591001e+03 7.900616602071941497e-01 8.378825680656284414e-01 8.720903387633046622e-01 8.992047568800973778e-01 9.217891625632750330e-01 9.413837873759298702e-01 9.586033995595311108e-01 9.739866199987461393e-01 9.879705187420229073e-01 1.000000000000000000e+00
2.874216280836275473e+03 7.993020971061596258e-01 8.456192406650494542e-01 8.783995100636918796e-01 9.042308343721974229e-01 9.256829971822944092e-01 9.442488710713201616e-01 9.605615686020034794e-01 9.751478616600692817e-01 9.884202922796332391e-01 1.000000000000000000e+00
2.884213557166010105e+03 7.893924555329900894e-01 8.368420986920717120e-01 8.709639269570854658e-01 8.981311352170184836e-01 9.208429600681626859e-01 9.406139062756889713e-01 9.580324760312641796e-01 9.736230951170540271e-01 9.878171169960999753e-01 1.000000000000000000e+00
2.894210843480207586e+03 7.884785665525598786e-01 8.358828039903695162e-01 8.700300294856093686e-01 8.972702765320441642e-01 9.200891759605039910e-01 9.399999156872698158e-01 9.575764766503228609e-01 9.733355643716223859e-01 9.877076055010587385e-01 1.000000000000000000e+00
2.904208119784446353e+03 7.887512070113713580e-01 8.359705319089747455e-01 8.700144117943413580e-01 8.971974821189128146e-01 9.199899884014997031e-01 9.398950578315382609e-01 9.574827076360326039e-01 9.732661179670030194e-01 9.876732466259298127e-01 1.000000000000000000e+00
2.914205396076134548e+03 7.895875588269472001e-01 8.366129465589184910e-01 8.705147890546112155e-01 8.975835331229018443e-01 9.202809486680918472e-01 9.401037729368750817e-01 9.576212747802608227e-01 9.733458819715411492e-01 9.877028434708911009e-01 1.000000000000000000e+00
2.924202672355401774e+03 7.905860640992250499e-01 8.370664467401198738e-01 8.706797722369473691e-01 8.975894164751473392e-01 9.202046908901873046e-01 9.399866754979187000e-01 9.574978079674452136e-01 9.732402366361189161e-01 9.876315051332426043e-01 1.000000000000000000e+00
2.934199948622374905e+03 7.900979573473519979e-01 8.368233842629980712e-01 8.705827688500760164e-01 8.975769850309334164e-01 9.202368040577452168e-01 9.400408908207529279e-01 9.575558415069529428e-01 9.732899121315790048e-01 9.876646125374115570e-01 1.000000000000000000e+00
2.944197224877180815e+03 7.910329088955092569e-01 8.374529543317243974e-01 8.710165367275658488e-01 8.978759189083495018e-01 9.204398973247643889e-01 9.401705377251676765e-01 9.576311110851531971e-01 9.733248843205523082e-01 9.876692451056314770e-01 1.000000000000000000e+00
2.954194501119941378e+03 7.911603194654008853e-01 8.375867745105485263e-01 8.711524577783561485e-01 8.980052857410752987e-01 9.205555593897480904e-01 9.402674961043455681e-01 9.577057909823871729e-01 9.733752614914430445e-01 9.876938208853603962e-01 1.000000000000000000e+00
2.964191787348057460e+03 7.915865558484234121e-01 8.379081323060506570e-01 8.714037805031734640e-01 8.982026246734822195e-01 9.207084698477068230e-01 9.403807622962179202e-01 9.577842968099727905e-01 9.734225846112967151e-01 9.877125583024752853e-01 1.000000000000000000e+00
2.974189063567096127e+03 7.924418294667397999e-01 8.385397072063016655e-01 8.718819165000255555e-01 8.985662152019894267e-01 9.209820418213826576e-01 9.405791783899387637e-01 9.579192836286445356e-01 9.735031585672558885e-01 9.877447483233463554e-01 1.000000000000000000e+00
2.984186339774453700e+03 7.928380509849939362e-01 8.388257281881569272e-01 8.721029105053137442e-01 8.987404273392749499e-01 9.211190634108253894e-01 9.406827706555229707e-01 9.579929823949451251e-01 9.735491596469576514e-01 9.877640854200862019e-01 1.000000000000000000e+00
2.994183615970246137e+03 7.939015712423140858e-01 8.395295556378291613e-01 8.725933622296797587e-01 8.990892683260425233e-01 9.213678601488620723e-01 9.408527651310231166e-01 9.581016692365990073e-01 9.736083854054519149e-01 9.877808940133290250e-01 1.000000000000000000e+00
3.004180892154589856e+03 7.943817321812710608e-01 8.398976261238270125e-01 8.728902466357602030e-01 8.993328074495270386e-01 9.215669525178633581e-01 9.410095613203872666e-01 9.582180030557642114e-01 9.736843930921210699e-01 9.878150213490908271e-01 1.000000000000000000e+00
3.014178168327600360e+03 7.950370124482516454e-01 8.405638366393198835e-01 8.735213013368681167e-01 8.999044388070653877e-01 9.220638645272176692e-01 9.414211813838562204e-01 9.585355390201962811e-01 9.738996330725360195e-01 9.879202665266666461e-01 1.000000000000000000e+00
3.024175444489388155e+03 7.965227042162472681e-01 8.418256838398827657e-01 8.746190348632472134e-01 9.008550143275902977e-01 9.228689183600984336e-01 9.420678722262931792e-01 9.590165281221096905e-01 9.742071344205169847e-01 9.880422352536651909e-01 1.000000000000000000e+00
3.034172730637343648e+03 8.086002096532612926e-01 8.523802861350947557e-01 8.835991670131851938e-01 9.083021889940965377e-01 9.288590694461021924e-01 9.466442422844683069e-01 9.622636887290733076e-01 9.762128771602074373e-01 9.888726570258581372e-01 1.000000000000000000e+00
3.044170006777022536e+03 8.034380348524887694e-01 8.482805359066142303e-01 8.803682754911611452e-01 9.057894929607798185e-01 9.269475109539628832e-01 9.452524271831032054e-01 9.613168715815417764e-01 9.756487287011098575e-01 9.886441637244320901e-01 1.000000000000000000e+00
3.054167282905810225e+03 7.976623434166085769e-01 8.425561441143732955e-01 8.751022730208007916e-01 9.011741822302886673e-01 9.230749415997026031e-01 9.421919487740317845e-01 9.590838181949051799e-01 9.742365860815301870e-01 9.880477938108690461e-01 1.000000000000000000e+00
